Time,var1,var2 
178.99,1.119989,6.501631
179.0,1.105376,6.501252
179.01,1.090667,6.500923
179.02,1.075878,6.500645
179.03,1.061019,6.500416
179.04,1.046106,6.500237
179.05,1.031152,6.500108
179.06,1.016169,6.500029
179.07,1.001172,6.5
179.08,0.986174,6.500021
179.09,0.971188,6.500092
179.1,0.956228,6.500213
179.11,0.941308,6.500384
179.12,0.92644,6.500605
179.13,0.911638,6.500876
179.14,0.896916,6.501197
179.15,0.882287,6.501568
179.16,0.867764,6.501989
179.17,0.85336,6.502459
179.18,0.839088,6.502979
179.19,0.82496,6.503549
179.2,0.81099,6.504169
179.21,0.79719,6.504838
179.22,0.783573,6.505556
179.23,0.77015,6.506324
179.24,0.756935,6.507142
179.25,0.743938,6.508008
179.26,0.731171,6.508924
179.27,0.718647,6.509889
179.28,0.706375,6.510903
179.29,0.694368,6.511966
179.3,0.682636,6.513078
179.31,0.67119,6.514238
179.32,0.660039,6.515447
179.33,0.649194,6.516705
179.34,0.638665,6.518011
179.35,0.628462,6.519364
179.36,0.618592,6.520767
179.37,0.609066,6.522216
179.38,0.599892,6.523714
179.39,0.591077,6.52526
179.4,0.582631,6.526852
179.41,0.57456,6.528493
179.42,0.566873,6.53018
179.43,0.559575,6.531914
179.44,0.552673,6.533695
179.45,0.546174,6.535523
179.46,0.540083,6.537397
179.47,0.534406,6.539318
179.48,0.529149,6.541284
179.49,0.524315,6.543296
179.5,0.519909,6.545354
179.51,0.515935,6.547458
179.52,0.512396,6.549607
179.53,0.509297,6.5518
179.54,0.506639,6.554039
179.55,0.504425,6.556322
179.56,0.502657,6.55865
179.57,0.501337,6.561022
179.58,0.500465,6.563437
179.59,0.500043,6.565896
179.6,0.500071,6.568399
179.61,0.500549,6.570945
179.62,0.501476,6.573534
179.63,0.502852,6.576165
179.64,0.504675,6.578839
179.65,0.506944,6.581555
179.66,0.509657,6.584312
179.67,0.512811,6.587112
179.68,0.516404,6.589952
179.69,0.520431,6.592834
179.7,0.524891,6.595756
179.71,0.529778,6.598719
179.72,0.535088,6.601722
179.73,0.540816,6.604765
179.74,0.546958,6.607847
179.75,0.553507,6.610968
179.76,0.560458,6.614128
179.77,0.567805,6.617327
179.78,0.575541,6.620565
179.79,0.583658,6.62384
179.8,0.592151,6.627152
179.81,0.60101,6.630502
179.82,0.610228,6.633889
179.83,0.619798,6.637313
179.84,0.629709,6.640773
179.85,0.639953,6.644269
179.86,0.650522,6.6478
179.87,0.661405,6.651367
179.88,0.672593,6.654968
179.89,0.684076,6.658604
179.9,0.695842,6.662274
179.91,0.707883,6.665978
179.92,0.720186,6.669715
179.93,0.732741,6.673485
179.94,0.745537,6.677288
179.95,0.758562,6.681123
179.96,0.771804,6.684991
179.97,0.785251,6.688889
179.98,0.798892,6.692819
179.99,0.812713,6.696779
180.0,0.826704,6.70077
180.01,0.84085,6.704791
180.02,0.855139,6.708841
180.03,0.869559,6.71292
180.04,0.884096,6.717028
180.05,0.898737,6.721164
180.06,0.91347,6.725329
180.07,0.92828,6.72952
180.08,0.943155,6.733739
180.09,0.958081,6.737984
180.1,0.973045,6.742256
180.11,0.988033,6.746553
180.12,1.003032,6.750876
180.13,1.018028,6.755223
180.14,1.033008,6.759595
180.15,1.047958,6.763991
180.16,1.062865,6.768411
180.17,1.077715,6.772854
180.18,1.092496,6.777319
180.19,1.107193,6.781807
180.2,1.121794,6.786317
180.21,1.136285,6.790848
180.22,1.150654,6.7954
180.23,1.164887,6.799972
180.24,1.178971,6.804565
180.25,1.192895,6.809176
180.26,1.206645,6.813807
180.27,1.220209,6.818457
180.28,1.233575,6.823125
180.29,1.24673,6.82781
180.3,1.259664,6.832513
180.31,1.272364,6.837232
180.32,1.284818,6.841968
180.33,1.297017,6.84672
180.34,1.308948,6.851487
180.35,1.320601,6.856268
180.36,1.331966,6.861064
180.37,1.343031,6.865874
180.38,1.353789,6.870698
180.39,1.364227,6.875534
180.4,1.374338,6.880383
180.41,1.384112,6.885243
180.42,1.393541,6.890116
180.43,1.402615,6.894999
180.44,1.411327,6.899892
180.45,1.419669,6.904796
180.46,1.427633,6.909709
180.47,1.435212,6.914632
180.48,1.4424,6.919562
180.49,1.449189,6.924501
180.5,1.455574,6.929447
180.51,1.46155,6.934401
180.52,1.46711,6.939361
180.53,1.472249,6.944327
180.54,1.476964,6.949299
180.55,1.481249,6.954275
180.56,1.485101,6.959256
180.57,1.488517,6.964242
180.58,1.491493,6.969231
180.59,1.494026,6.974223
180.6,1.496115,6.979217
180.61,1.497758,6.984214
180.62,1.498953,6.989212
180.63,1.499698,6.994211
180.64,1.499994,6.999211
180.65,1.49984,7.004211
180.66,1.499237,7.009211
180.67,1.498183,7.014209
180.68,1.496682,7.019206
180.69,1.494734,7.024202
180.7,1.49234,7.029195
180.71,1.489503,7.034185
180.72,1.486226,7.039171
180.73,1.482511,7.044154
180.74,1.478362,7.049132
180.75,1.473783,7.054105
180.76,1.468777,7.059073
180.77,1.463349,7.064035
180.78,1.457504,7.06899
180.79,1.451248,7.073939
180.8,1.444585,7.07888
180.81,1.437523,7.083814
180.82,1.430066,7.088739
180.83,1.422223,7.093655
180.84,1.413999,7.098561
180.85,1.405403,7.103458
180.86,1.396443,7.108345
180.87,1.387125,7.113221
180.88,1.377459,7.118085
180.89,1.367453,7.122938
180.9,1.357117,7.127778
180.91,1.346459,7.132605
180.92,1.33549,7.13742
180.93,1.324218,7.14222
180.94,1.312655,7.147006
180.95,1.300811,7.151778
180.96,1.288695,7.156534
180.97,1.27632,7.161275
180.98,1.263696,7.166
180.99,1.250835,7.170708
181.0,1.237749,7.175399
181.01,1.224448,7.180072
181.02,1.210945,7.184727
181.03,1.197252,7.189364
181.04,1.183382,7.193982
181.05,1.169347,7.198581
181.06,1.15516,7.20316
181.07,1.140833,7.207718
181.08,1.126379,7.212256
181.09,1.111811,7.216772
181.1,1.097143,7.221267
181.11,1.082387,7.22574
181.12,1.067557,7.23019
181.13,1.052667,7.234617
181.14,1.037729,7.23902
181.15,1.022757,7.2434
181.16,1.007764,7.247755
181.17,0.992765,7.252086
181.18,0.977772,7.256391
181.19,0.962799,7.260671
181.2,0.94786,7.264924
181.21,0.932967,7.269152
181.22,0.918135,7.273352
181.23,0.903376,7.277525
181.24,0.888705,7.28167
181.25,0.874133,7.285787
181.26,0.859675,7.289875
181.27,0.845343,7.293935
181.28,0.831151,7.297965
181.29,0.81711,7.301965
181.3,0.803234,7.305935
181.31,0.789535,7.309874
181.32,0.776025,7.313783
181.33,0.762717,7.31766
181.34,0.749622,7.321505
181.35,0.736753,7.325318
181.36,0.724121,7.329099
181.37,0.711737,7.332847
181.38,0.699612,7.336561
181.39,0.687758,7.340242
181.4,0.676185,7.343889
181.41,0.664903,7.347501
181.42,0.653922,7.351079
181.43,0.643253,7.354621
181.44,0.632906,7.358128
181.45,0.622888,7.361599
181.46,0.61321,7.365034
181.47,0.60388,7.368433
181.48,0.594907,7.371795
181.49,0.586298,7.375119
181.5,0.578061,7.378406
181.51,0.570204,7.381655
181.52,0.562734,7.384866
181.53,0.555657,7.388039
181.54,0.54898,7.391173
181.55,0.542709,7.394267
181.56,0.53685,7.397322
181.57,0.531408,7.400338
181.58,0.526387,7.403313
181.59,0.521792,7.406248
181.6,0.517628,7.409143
181.61,0.513898,7.411996
181.62,0.510605,7.414809
181.63,0.507753,7.41758
181.64,0.505343,7.420309
181.65,0.503379,7.422996
181.66,0.501862,7.425641
181.67,0.500793,7.428243
181.68,0.500173,7.430802
181.69,0.500003,7.433319
181.7,0.500283,7.435792
181.71,0.501013,7.438221
181.72,0.502192,7.440607
181.73,0.503819,7.442948
181.74,0.505892,7.445245
181.75,0.50841,7.447498
181.76,0.511371,7.449706
181.77,0.514771,7.451869
181.78,0.518608,7.453987
181.79,0.522878,7.456059
181.8,0.527577,7.458086
181.81,0.532702,7.460067
181.82,0.538247,7.462002
181.83,0.544208,7.463891
181.84,0.550579,7.465733
181.85,0.557354,7.467529
181.86,0.564528,7.469278
181.87,0.572093,7.47098
181.88,0.580044,7.472635
181.89,0.588372,7.474243
181.9,0.597071,7.475803
181.91,0.606133,7.477316
181.92,0.615549,7.478781
181.93,0.625311,7.480198
181.94,0.63541,7.481567
181.95,0.645838,7.482888
181.96,0.656584,7.484161
181.97,0.667639,7.485385
181.98,0.678993,7.486561
181.99,0.690636,7.487688
182.0,0.702558,7.488767
182.01,0.714747,7.489796
182.02,0.727193,7.490777
182.03,0.739884,7.491708
182.04,0.75281,7.49259
182.05,0.765958,7.493423
182.06,0.779316,7.494207
182.07,0.792874,7.494941
182.08,0.806617,7.495626
182.09,0.820535,7.496261
182.1,0.834614,7.496846
182.11,0.848842,7.497382
182.12,0.863206,7.497868
182.13,0.877693,7.498305
182.14,0.89229,7.498691
182.15,0.906984,7.499028
182.16,0.921762,7.499314
182.17,0.93661,7.499551
182.18,0.951515,7.499738
182.19,0.966464,7.499875
182.2,0.981443,7.499962
182.21,0.996439,7.499999
182.22,1.011438,7.499985
182.23,1.026427,7.499922
182.24,1.041392,7.499809
182.25,1.056319,7.499646
182.26,1.071196,7.499433
182.27,1.086009,7.49917
182.28,1.100745,7.498857
182.29,1.11539,7.498494
182.3,1.129931,7.498082
182.31,1.144355,7.497619
182.32,1.158649,7.497107
182.33,1.1728,7.496545
182.34,1.186796,7.495933
182.35,1.200624,7.495272
182.36,1.214271,7.494562
182.37,1.227725,7.493801
182.38,1.240975,7.492992
182.39,1.254007,7.492133
182.4,1.266811,7.491225
182.41,1.279375,7.490268
182.42,1.291688,7.489262
182.43,1.303738,7.488206
182.44,1.315514,7.487102
182.45,1.327007,7.48595
182.46,1.338205,7.484749
182.47,1.349099,7.483499
182.48,1.359679,7.482201
182.49,1.369935,7.480854
182.5,1.379859,7.47946
182.51,1.38944,7.478018
182.52,1.398671,7.476528
182.53,1.407543,7.47499
182.54,1.416049,7.473404
182.55,1.42418,7.471772
182.56,1.431929,7.470092
182.57,1.439289,7.468365
182.58,1.446255,7.466592
182.59,1.452818,7.464771
182.6,1.458974,7.462904
182.61,1.464717,7.460991
182.62,1.470042,7.459032
182.63,1.474944,7.457027
182.64,1.479419,7.454976
182.65,1.483462,7.45288
182.66,1.487069,7.450739
182.67,1.490239,7.448552
182.68,1.492967,7.44632
182.69,1.495252,7.444044
182.7,1.497091,7.441724
182.71,1.498483,7.439359
182.72,1.499426,7.43695
182.73,1.49992,7.434498
182.74,1.499964,7.432002
182.75,1.499557,7.429463
182.76,1.498702,7.426881
182.77,1.497397,7.424257
182.78,1.495645,7.42159
182.79,1.493447,7.418881
182.8,1.490804,7.41613
182.81,1.48772,7.413337
182.82,1.484198,7.410503
182.83,1.480239,7.407628
182.84,1.475848,7.404712
182.85,1.471029,7.401756
182.86,1.465786,7.398759
182.87,1.460124,7.395723
182.88,1.454048,7.392647
182.89,1.447563,7.389532
182.9,1.440676,7.386377
182.91,1.433391,7.383185
182.92,1.425717,7.379954
182.93,1.41766,7.376684
182.94,1.409227,7.373378
182.95,1.400425,7.370034
182.96,1.391264,7.366652
182.97,1.38175,7.363235
182.98,1.371892,7.359781
182.99,1.3617,7.356291
183.0,1.351182,7.352765
183.01,1.340349,7.349204
183.02,1.329209,7.345608
183.03,1.317773,7.341977
183.04,1.30605,7.338313
183.05,1.294053,7.334614
183.06,1.28179,7.330882
183.07,1.269275,7.327117
183.08,1.256516,7.32332
183.09,1.243527,7.31949
183.1,1.230319,7.315627
183.11,1.216904,7.311734
183.12,1.203293,7.307809
183.13,1.1895,7.303854
183.14,1.175535,7.299868
183.15,1.161413,7.295852
183.16,1.147146,7.291806
183.17,1.132746,7.287732
183.18,1.118227,7.283628
183.19,1.103601,7.279496
183.2,1.088882,7.275336
183.21,1.074083,7.271149
183.22,1.059218,7.266935
183.23,1.044299,7.262694
183.24,1.02934,7.258426
183.25,1.014355,7.254133
183.26,0.999357,7.249814
183.27,0.98436,7.245471
183.28,0.969376,7.241103
183.29,0.954421,7.23671
183.3,0.939506,7.232294
183.31,0.924645,7.227855
183.32,0.909853,7.223393
183.33,0.895141,7.218909
183.34,0.880524,7.214403
183.35,0.866015,7.209875
183.36,0.851626,7.205327
183.37,0.83737,7.200757
183.38,0.823261,7.196168
183.39,0.809311,7.191559
183.4,0.795533,7.186931
183.41,0.781939,7.182285
183.42,0.76854,7.17762
183.43,0.755351,7.172937
183.44,0.742381,7.168237
183.45,0.729643,7.16352
183.46,0.717148,7.158787
183.47,0.704908,7.154038
183.48,0.692934,7.149274
183.49,0.681236,7.144494
183.5,0.669825,7.139701
183.51,0.658711,7.134893
183.52,0.647904,7.130071
183.53,0.637413,7.125237
183.54,0.62725,7.12039
183.55,0.617421,7.115532
183.56,0.607937,7.110661
183.57,0.598806,7.10578
183.58,0.590036,7.100888
183.59,0.581635,7.095986
183.6,0.57361,7.091074
183.61,0.565969,7.086153
183.62,0.558718,7.081224
183.63,0.551865,7.076286
183.64,0.545415,7.071341
183.65,0.539374,7.066388
183.66,0.533748,7.06143
183.67,0.528541,7.056464
183.68,0.523759,7.051494
183.69,0.519405,7.046518
183.7,0.515483,7.041537
183.71,0.511998,7.036552
183.72,0.508952,7.031564
183.73,0.506347,7.026573
183.74,0.504187,7.021578
183.75,0.502474,7.016582
183.76,0.501207,7.011584
183.77,0.50039,7.006585
183.78,0.500023,7.001585
183.79,0.500105,6.996585
183.8,0.500637,6.991586
183.81,0.501619,6.986587
183.82,0.503049,6.981589
183.83,0.504926,6.976594
183.84,0.507249,6.9716
183.85,0.510015,6.96661
183.86,0.513223,6.961623
183.87,0.516868,6.95664
183.88,0.520948,6.951661
183.89,0.525459,6.946687
183.9,0.530398,6.941718
183.91,0.535758,6.936755
183.92,0.541537,6.931798
183.93,0.547728,6.926849
183.94,0.554327,6.921906
183.95,0.561326,6.916972
183.96,0.56872,6.912045
183.97,0.576502,6.907128
183.98,0.584666,6.902219
183.99,0.593203,6.897321
184.0,0.602106,6.892433
184.01,0.611368,6.887555
184.02,0.620979,6.882689
184.03,0.630931,6.877834
184.04,0.641215,6.872992
184.05,0.651822,6.868163
184.06,0.662743,6.863346
184.07,0.673967,6.858544
184.08,0.685484,6.853755
184.09,0.697285,6.848981
184.1,0.709357,6.844222
184.11,0.721692,6.839479
184.12,0.734277,6.834752
184.13,0.747101,6.830041
184.14,0.760153,6.825347
184.15,0.77342,6.820671
184.16,0.786891,6.816013
184.17,0.800555,6.811373
184.18,0.814397,6.806752
184.19,0.828407,6.80215
184.2,0.842571,6.797568
184.21,0.856877,6.793006
184.22,0.871311,6.788465
184.23,0.885862,6.783946
184.24,0.900515,6.779447
184.25,0.915258,6.774971
184.26,0.930076,6.770518
184.27,0.944958,6.766087
184.28,0.95989,6.76168
184.29,0.974857,6.757296
184.3,0.989847,6.752937
184.31,1.004846,6.748602
184.32,1.019841,6.744293
184.33,1.034818,6.740009
184.34,1.049764,6.735751
184.35,1.064665,6.73152
184.36,1.079508,6.727315
184.37,1.094279,6.723138
184.38,1.108965,6.718988
184.39,1.123553,6.714867
184.4,1.13803,6.710774
184.41,1.152383,6.70671
184.42,1.166599,6.702675
184.43,1.180665,6.69867
184.44,1.194568,6.694695
184.45,1.208296,6.690751
184.46,1.221836,6.686838
184.47,1.235177,6.682956
184.48,1.248307,6.679105
184.49,1.261213,6.675287
184.5,1.273884,6.671501
184.51,1.286308,6.667748
184.52,1.298475,6.664028
184.53,1.310373,6.660342
184.54,1.321991,6.65669
184.55,1.33332,6.653072
184.56,1.344349,6.649489
184.57,1.355069,6.645941
184.58,1.365468,6.642428
184.59,1.375539,6.638951
184.6,1.385272,6.63551
184.61,1.394658,6.632106
184.62,1.403688,6.628738
184.63,1.412356,6.625408
184.64,1.420653,6.622115
184.65,1.42857,6.61886
184.66,1.436103,6.615642
184.67,1.443242,6.612464
184.68,1.449983,6.609324
184.69,1.456319,6.606223
184.7,1.462245,6.603161
184.71,1.467754,6.60014
184.72,1.472842,6.597158
184.73,1.477505,6.594216
184.74,1.481738,6.591315
184.75,1.485538,6.588455
184.76,1.4889,6.585636
184.77,1.491823,6.582859
184.78,1.494303,6.580123
184.79,1.496338,6.577429
184.8,1.497926,6.574778
184.81,1.499067,6.572169
184.82,1.499758,6.569602
184.83,1.5,6.567079
184.84,1.499791,6.564599
184.85,1.499133,6.562163
184.86,1.498026,6.55977
184.87,1.49647,6.557422
184.88,1.494468,6.555118
184.89,1.49202,6.552858
184.9,1.48913,6.550643
184.91,1.4858,6.548472
184.92,1.482032,6.546347
184.93,1.477831,6.544268
184.94,1.4732,6.542234
184.95,1.468142,6.540245
184.96,1.462664,6.538303
184.97,1.456769,6.536407
184.98,1.450463,6.534557
184.99,1.443752,6.532754
185.0,1.436641,6.530997
185.01,1.429138,6.529288
185.02,1.421248,6.527625
185.03,1.412979,6.52601
185.04,1.404339,6.524442
185.05,1.395334,6.522922
185.06,1.385974,6.521449
185.07,1.376266,6.520024
185.08,1.36622,6.518647
185.09,1.355845,6.517319
185.1,1.345149,6.516038
185.11,1.334142,6.514806
185.12,1.322835,6.513623
185.13,1.311237,6.512488
185.14,1.299359,6.511402
185.15,1.287212,6.510365
185.16,1.274806,6.509376
185.17,1.262153,6.508437
185.18,1.249264,6.507547
185.19,1.236151,6.506706
185.2,1.222825,6.505915
185.21,1.209298,6.505173
185.22,1.195584,6.50448
185.23,1.181693,6.503837
185.24,1.167639,6.503244
185.25,1.153434,6.5027
185.26,1.13909,6.502206
185.27,1.124622,6.501762
185.28,1.110042,6.501367
185.29,1.095362,6.501023
185.3,1.080597,6.500728
185.31,1.065759,6.500483
185.32,1.050862,6.500288
185.33,1.035919,6.500144
185.34,1.020944,6.500049
185.35,1.00595,6.500004
185.36,0.99095,6.500009
185.37,0.975959,6.500064
185.38,0.96099,6.500169
185.39,0.946055,6.500325
185.4,0.931169,6.50053
185.41,0.916345,6.500785
185.42,0.901596,6.50109
185.43,0.886936,6.501445
185.44,0.872378,6.501849
185.45,0.857934,6.502304
185.46,0.843619,6.502808
185.47,0.829444,6.503362
185.48,0.815422,6.503966
185.49,0.801567,6.504619
185.5,0.78789,6.505322
185.51,0.774404,6.506074
185.52,0.761121,6.506876
185.53,0.748053,6.507727
185.54,0.735212,6.508627
185.55,0.722609,6.509577
185.56,0.710256,6.510575
185.57,0.698163,6.511622
185.58,0.686343,6.512718
185.59,0.674804,6.513863
185.6,0.663558,6.515057
185.61,0.652615,6.516299
185.62,0.641984,6.517589
185.63,0.631676,6.518928
185.64,0.621699,6.520315
185.65,0.612063,6.521749
185.66,0.602775,6.523232
185.67,0.593845,6.524762
185.68,0.585281,6.52634
185.69,0.57709,6.527965
185.7,0.569279,6.529637
185.71,0.561857,6.531357
185.72,0.554828,6.533123
185.73,0.5482,6.534936
185.74,0.541979,6.536795
185.75,0.536169,6.538701
185.76,0.530778,6.540653
185.77,0.525808,6.54265
185.78,0.521265,6.544694
185.79,0.517153,6.546783
185.8,0.513476,6.548917
185.81,0.510236,6.551097
185.82,0.507437,6.553321
185.83,0.505082,6.55559
185.84,0.503172,6.557904
185.85,0.501709,6.560261
185.86,0.500694,6.562663
185.87,0.500129,6.565108
185.88,0.500013,6.567597
185.89,0.500348,6.570129
185.9,0.501132,6.572704
185.91,0.502365,6.575322
185.92,0.504046,6.577983
185.93,0.506173,6.580685
185.94,0.508745,6.58343
185.95,0.511759,6.586216
185.96,0.515212,6.589043
185.97,0.519101,6.591912
185.98,0.523424,6.594821
185.99,0.528175,6.597771
186.0,0.533351,6.600761
186.01,0.538946,6.603791
186.02,0.544957,6.606861
186.03,0.551377,6.60997
186.04,0.558201,6.613118
186.05,0.565422,6.616304
186.06,0.573035,6.619529
186.07,0.581031,6.622792
186.08,0.589405,6.626093
186.09,0.598149,6.629431
186.1,0.607253,6.632807
186.11,0.616712,6.636219
186.12,0.626515,6.639667
186.13,0.636655,6.643151
186.14,0.647121,6.646671
186.15,0.657905,6.650227
186.16,0.668997,6.653817
186.17,0.680387,6.657442
186.18,0.692064,6.661101
186.19,0.704018,6.664794
186.2,0.716239,6.668521
186.21,0.728716,6.672281
186.22,0.741436,6.676073
186.23,0.754389,6.679898
186.24,0.767563,6.683755
186.25,0.780946,6.687644
186.26,0.794527,6.691564
186.27,0.808292,6.695514
186.28,0.82223,6.699496
186.29,0.836328,6.703507
186.3,0.850573,6.707548
186.31,0.864952,6.711618
186.32,0.879453,6.715716
186.33,0.894063,6.719844
186.34,0.908768,6.723999
186.35,0.923555,6.728182
186.36,0.938411,6.732392
186.37,0.953322,6.736629
186.38,0.968275,6.740892
186.39,0.983257,6.745181
186.4,0.998254,6.749496
186.41,1.013252,6.753836
186.42,1.028239,6.7582
186.43,1.0432,6.762589
186.44,1.058122,6.767001
186.45,1.072992,6.771436
186.46,1.087796,6.775895
186.47,1.102522,6.780375
186.48,1.117154,6.784878
186.49,1.131682,6.789402
186.5,1.146091,6.793948
186.51,1.160369,6.798514
186.52,1.174502,6.8031
186.53,1.188478,6.807705
186.54,1.202285,6.81233
186.55,1.215909,6.816974
186.56,1.229339,6.821636
186.57,1.242563,6.826316
186.58,1.255569,6.831013
186.59,1.268344,6.835727
186.6,1.280878,6.840458
186.61,1.29316,6.845204
186.62,1.305177,6.849967
186.63,1.31692,6.854744
186.64,1.328378,6.859535
186.65,1.33954,6.864341
186.66,1.350396,6.86916
186.67,1.360937,6.873992
186.68,1.371154,6.878837
186.69,1.381036,6.883694
186.7,1.390576,6.888562
186.71,1.399764,6.893442
186.72,1.408592,6.898332
186.73,1.417052,6.903233
186.74,1.425138,6.908143
186.75,1.43284,6.913063
186.76,1.440153,6.917991
186.77,1.44707,6.922927
186.78,1.453585,6.927871
186.79,1.459691,6.932822
186.8,1.465384,6.93778
186.81,1.470658,6.942744
186.82,1.475508,6.947714
186.83,1.479931,6.952689
186.84,1.483921,6.957669
186.85,1.487476,6.962653
186.86,1.490593,6.967641
186.87,1.493267,6.972632
186.88,1.495498,6.977626
186.89,1.497283,6.982622
186.9,1.498621,6.98762
186.91,1.49951,6.992619
186.92,1.499949,6.997619
186.93,1.499938,7.002619
186.94,1.499478,7.007618
186.95,1.498568,7.012617
186.96,1.497209,7.017615
186.97,1.495403,7.022611
186.98,1.493151,7.027605
186.99,1.490455,7.032595
187.0,1.487318,7.037583
187.01,1.483742,7.042567
187.02,1.479731,7.047547
187.03,1.475288,7.052521
187.04,1.470417,7.057491
187.05,1.465123,7.062455
187.06,1.459411,7.067413
187.07,1.453285,7.072364
187.08,1.446751,7.077307
187.09,1.439815,7.082243
187.1,1.432484,7.087171
187.11,1.424763,7.09209
187.12,1.41666,7.097
187.13,1.408181,7.1019
187.14,1.399336,7.10679
187.15,1.390131,7.111669
187.16,1.380575,7.116537
187.17,1.370677,7.121393
187.18,1.360445,7.126237
187.19,1.349888,7.131069
187.2,1.339017,7.135888
187.21,1.327841,7.140692
187.22,1.316369,7.145483
187.23,1.304613,7.15026
187.24,1.292583,7.155021
187.25,1.28029,7.159767
187.26,1.267744,7.164497
187.27,1.254957,7.16921
187.28,1.241941,7.173906
187.29,1.228707,7.178585
187.3,1.215267,7.183247
187.31,1.201634,7.187889
187.32,1.187819,7.192514
187.33,1.173835,7.197118
187.34,1.159695,7.201703
187.35,1.145411,7.206268
187.36,1.130996,7.210813
187.37,1.116463,7.215336
187.38,1.101825,7.219838
187.39,1.087096,7.224317
187.4,1.072288,7.228775
187.41,1.057416,7.233209
187.42,1.042491,7.23762
187.43,1.027529,7.242007
187.44,1.012541,7.246371
187.45,0.997543,7.250709
187.46,0.982546,7.255023
187.47,0.967565,7.25931
187.48,0.952614,7.263572
187.49,0.937705,7.267808
187.5,0.922852,7.272017
187.51,0.908069,7.276199
187.52,0.893368,7.280353
187.53,0.878763,7.284479
187.54,0.864267,7.288576
187.55,0.849894,7.292645
187.56,0.835656,7.296684
187.57,0.821565,7.300694
187.58,0.807635,7.304674
187.59,0.793878,7.308623
187.6,0.780307,7.312541
187.61,0.766933,7.316428
187.62,0.75377,7.320284
187.63,0.740827,7.324107
187.64,0.728118,7.327898
187.65,0.715654,7.331656
187.66,0.703445,7.335382
187.67,0.691504,7.339073
187.68,0.67984,7.342731
187.69,0.668464,7.346354
187.7,0.657387,7.349943
187.71,0.646617,7.353496
187.72,0.636166,7.357015
187.73,0.626043,7.360497
187.74,0.616255,7.363944
187.75,0.606814,7.367354
187.76,0.597726,7.370728
187.77,0.589,7.374064
187.78,0.580644,7.377363
187.79,0.572665,7.380625
187.8,0.565071,7.383848
187.81,0.557868,7.387033
187.82,0.551063,7.390179
187.83,0.544663,7.393286
187.84,0.538671,7.396354
187.85,0.533096,7.399382
187.86,0.52794,7.40237
187.87,0.523209,7.405318
187.88,0.518907,7.408225
187.89,0.515038,7.411092
187.9,0.511606,7.413917
187.91,0.508613,7.416702
187.92,0.506062,7.419444
187.93,0.503956,7.422145
187.94,0.502297,7.424803
187.95,0.501085,7.427419
187.96,0.500322,7.429992
187.97,0.500009,7.432522
187.98,0.500145,7.435009
187.99,0.500732,7.437452
188.0,0.501768,7.439851
188.01,0.503252,7.442207
188.02,0.505184,7.444518
188.03,0.50756,7.446785
188.04,0.51038,7.449008
188.05,0.51364,7.451185
188.06,0.517339,7.453317
188.07,0.521471,7.455404
188.08,0.526034,7.457445
188.09,0.531024,7.459441
188.1,0.536435,7.461391
188.11,0.542264,7.463294
188.12,0.548505,7.465151
188.13,0.555152,7.466962
188.14,0.5622,7.468726
188.15,0.569641,7.470443
188.16,0.57747,7.472113
188.17,0.585679,7.473736
188.18,0.594261,7.475311
188.19,0.603208,7.476839
188.2,0.612512,7.47832
188.21,0.622165,7.479752
188.22,0.632157,7.481137
188.23,0.642481,7.482473
188.24,0.653127,7.483761
188.25,0.664085,7.485001
188.26,0.675345,7.486192
188.27,0.686897,7.487335
188.28,0.698731,7.488428
188.29,0.710836,7.489473
188.3,0.723201,7.49047
188.31,0.735816,7.491417
188.32,0.748668,7.492315
188.33,0.761746,7.493163
188.34,0.775039,7.493963
188.35,0.788534,7.494712
188.36,0.80222,7.495413
188.37,0.816083,7.496064
188.38,0.830113,7.496665
188.39,0.844294,7.497217
188.4,0.858616,7.497719
188.41,0.873066,7.498171
188.42,0.887629,7.498573
188.43,0.902294,7.498926
188.44,0.917047,7.499228
188.45,0.931874,7.499481
188.46,0.946762,7.499684
188.47,0.961699,7.499837
188.48,0.97667,7.499939
188.49,0.991662,7.499992
188.5,1.006661,7.499995
188.51,1.021654,7.499948
188.52,1.036628,7.499851
188.53,1.051569,7.499703
188.54,1.066464,7.499506
188.55,1.081299,7.499259
188.56,1.09606,7.498962
188.57,1.110735,7.498615
188.58,1.125311,7.498218
188.59,1.139774,7.497772
188.6,1.15411,7.497276
188.61,1.168309,7.496729
188.62,1.182355,7.496134
188.63,1.196238,7.495488
188.64,1.209944,7.494793
188.65,1.223461,7.494049
188.66,1.236777,7.493255
188.67,1.24988,7.492412
188.68,1.262758,7.491519
188.69,1.2754,7.490578
188.7,1.287794,7.489587
188.71,1.299928,7.488548
188.72,1.311793,7.487459
188.73,1.323378,7.486322
188.74,1.334671,7.485136
188.75,1.345663,7.483902
188.76,1.356344,7.482619
188.77,1.366704,7.481288
188.78,1.376734,7.479909
188.79,1.386426,7.478482
188.8,1.395769,7.477007
188.81,1.404757,7.475485
188.82,1.41338,7.473915
188.83,1.421631,7.472297
188.84,1.429502,7.470632
188.85,1.436987,7.46892
188.86,1.444079,7.467162
188.87,1.450771,7.465356
188.88,1.457058,7.463504
188.89,1.462933,7.461606
188.9,1.468392,7.459661
188.91,1.473429,7.457671
188.92,1.47804,7.455635
188.93,1.482221,7.453553
188.94,1.485968,7.451426
188.95,1.489277,7.449253
188.96,1.492146,7.447036
188.97,1.494573,7.444774
